INFO 2025-12-15 16:46:04,168 basehttp "GET /static/css/App.css HTTP/1.1" 200 75
INFO 2025-12-15 16:46:04,170 basehttp "GET /static/css/components/FinanceDashboard.css HTTP/1.1" 200 14272
WARNING 2025-12-15 16:46:04,493 log Not Found: /favicon.ico
WARNING 2025-12-15 16:46:04,493 basehttp "GET /favicon.ico HTTP/1.1" 404 3710
INFO 2025-12-15 16:47:31,357 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 51885
INFO 2025-12-15 16:47:36,681 basehttp "GET /finance/extraction/compare/23/ HTTP/1.1" 200 8648
INFO 2025-12-15 16:47:36,719 basehttp - Broken pipe from ('127.0.0.1', 61801)
INFO 2025-12-15 16:47:36,728 basehttp - Broken pipe from ('127.0.0.1', 61800)
INFO 2025-12-15 16:47:56,089 basehttp "GET /finance/extraction/start/28/ HTTP/1.1" 302 0
INFO 2025-12-15 16:47:56,105 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 51885
INFO 2025-12-15 16:48:44,381 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 51885
INFO 2025-12-15 16:48:44,397 basehttp "GET /static/css/index.css HTTP/1.1" 200 5352
INFO 2025-12-15 16:48:44,397 basehttp "GET /static/css/App.css HTTP/1.1" 200 75
INFO 2025-12-15 16:48:44,400 basehttp "GET /static/css/components/FinanceDashboard.css HTTP/1.1" 200 14272
WARNING 2025-12-15 16:48:44,689 log Not Found: /favicon.ico
WARNING 2025-12-15 16:48:44,691 basehttp "GET /favicon.ico HTTP/1.1" 404 3710
INFO 2025-12-15 16:48:44,968 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 51885
INFO 2025-12-15 16:48:44,984 basehttp "GET /static/css/index.css HTTP/1.1" 200 5352
INFO 2025-12-15 16:48:44,985 basehttp "GET /static/css/App.css HTTP/1.1" 200 75
INFO 2025-12-15 16:48:44,987 basehttp "GET /static/css/components/FinanceDashboard.css HTTP/1.1" 200 14272
WARNING 2025-12-15 16:48:45,281 log Not Found: /favicon.ico
WARNING 2025-12-15 16:48:45,281 basehttp "GET /favicon.ico HTTP/1.1" 404 3710
INFO 2025-12-15 16:48:45,316 basehttp "GET /finance/extraction/queue/ HTTP/1.1" 200 51885
INFO 2025-12-15 16:48:45,334 basehttp "GET /static/css/index.css HTTP/1.1" 200 5352
INFO 2025-12-15 16:48:45,336 basehttp "GET /static/css/App.css HTTP/1.1" 200 75
